iter	F1	Logloss
1722	0.8282303159	0.3337921685
1723	0.8281802521	0.3337500194
1724	0.8281594777	0.3337220245
1725	0.8284159613	0.3336427825
1726	0.8285368803	0.3336033447
1727	0.8285619275	0.3335618373
1728	0.8285368803	0.3335167147
1729	0.8285722923	0.3334326933
1730	0.8287536652	0.3333693292
1731	0.8284055868	0.3333062019
1732	0.8284116669	0.3332041194
1733	0.8287389675	0.3331132339
1734	0.8288451658	0.333076836
1735	0.8290161705	0.3330187893
1736	0.828889292	0.3329440178
1737	0.8287683657	0.3328788954
1738	0.8289246954	0.3328322361
1739	0.8289600967	0.3327926226
1740	0.8290706814	0.3327476756
1741	0.8291665407	0.3326643084
1742	0.8292019347	0.3326127334
1743	0.829227002	0.3325759396
1744	0.8291916077	0.3325060016
1745	0.8293774378	0.332447245
1746	0.8294585361	0.3324165378
1747	0.8295086924	0.3323554087
1748	0.8296045471	0.3323130228
1749	0.8295440803	0.3322657633
1750	0.8294983824	0.3322221941
1751	0.8295633241	0.3321708988
1752	0.8297859475	0.3321205921
1753	0.8296797992	0.3320911131
1754	0.8296547137	0.3320593568
1755	0.8296990776	0.3319849141
1756	0.8298052498	0.3319513506
1757	0.8296444122	0.3318866063
1758	0.8298007438	0.3318388695
1759	0.8297949555	0.3317832408
1760	0.8302137825	0.3317380364
1761	0.8302388872	0.3316898187
1762	0.8299114027	0.3316281307
1763	0.8301282051	0.331557562
1764	0.8299262127	0.3315250675
1765	0.8299364983	0.331473523
1766	0.8300722775	0.3314048875
1767	0.8301076569	0.331336003
1768	0.830122486	0.3312946216
1769	0.8300471755	0.3312796883
1770	0.8302742584	0.3312057469
1771	0.8303849527	0.3311762142
1772	0.8304807983	0.3311185924
1773	0.8304556863	0.3311120877
1774	0.8308194541	0.3310302502
1775	0.8309505818	0.3309693136
1776	0.8307487682	0.3309123821
1777	0.8307841122	0.3309084779
1778	0.8309403621	0.3308428169
1779	0.8309654797	0.3307872622
1780	0.8311821782	0.330714545
1781	0.8312575574	0.3306670778
1782	0.8314742601	0.3306104925
1783	0.8316101336	0.3305334478
1784	0.8317514056	0.3304517922
1785	0.8317514056	0.33044924
1786	0.8319274376	0.3303789076
1787	0.8318519862	0.3303278736
1788	0.8319627524	0.3302717412
1789	0.8318016929	0.3302104127
1790	0.8317514056	0.3301579292
1791	0.8317514056	0.3301052191
1792	0.8316909498	0.3300530816
1793	0.8316454548	0.3300070415
1794	0.8317262642	0.3299338289
1795	0.8317011244	0.329887644
1796	0.8317011244	0.3298728
1797	0.8317011244	0.3298080507
1798	0.8318220288	0.329771497
1799	0.8318118614	0.3297077417
1800	0.8316759861	0.3296784867
1801	0.8317112978	0.3296306712
1802	0.8321392945	0.329567844
1803	0.8323660984	0.3295147619
1804	0.8323860201	0.3294581759
1805	0.8324059514	0.3294186756
1806	0.8324765649	0.3293735774
1807	0.8324765649	0.3293158091
1808	0.8324817849	0.3292427487
1809	0.8326079071	0.3291864925
1810	0.8325222911	0.329147675
1811	0.8326079071	0.329112805
1812	0.8326834134	0.3290530913
1813	0.8325121664	0.3290190705
1814	0.8324971287	0.3290012928
1815	0.8326079071	0.3289471647
1816	0.8326229558	0.3289187628
1817	0.8326732973	0.3288662194
1818	0.8327589334	0.3288138383
1819	0.8330259697	0.3287686552
1820	0.8328949358	0.3287184235
1821	0.8329352	0.3286868922
1822	0.8328999093	0.3286255503
1823	0.8328090975	0.3285663841
1824	0.8329855756	0.3285107837
1825	0.8330914369	0.3284440656
1826	0.8331418204	0.328404195
1827	0.8332022982	0.3283601425
1828	0.83319221	0.3283078141
1829	0.8332879736	0.3282621304
1830	0.8333988569	0.3282316131
1831	0.8333434117	0.3281767239
1832	0.8334089328	0.3281262665
1833	0.8334190076	0.3280906544
1834	0.8334593401	0.3280259368
1835	0.8333585316	0.3279782969
1836	0.8335248231	0.3279386089
1837	0.8336055162	0.3278917197
1838	0.8339130698	0.3278232064
1839	0.8337366893	0.3277707981
1840	0.8337518531	0.3277283462
1841	0.8338023055	0.3276703514
1842	0.8339030219	0.3276161424
1843	0.8339635198	0.327559887
1844	0.8342055114	0.3275098224
1845	0.8340693243	0.3274721663
1846	0.8341702462	0.3274609792
1847	0.8343517454	0.3274141332
1848	0.8344575179	0.3273472307
1849	0.8344827586	0.3272847678
1850	0.8343465505	0.32724295
1851	0.8343365294	0.3271707479
1852	0.8344675317	0.327110326
1853	0.8343617665	0.3270266847
1854	0.8344322787	0.326983981
1855	0.8344675317	0.326945164
1856	0.8345280223	0.3269011208
1857	0.8345937443	0.3268390411
1858	0.8347399946	0.326769345
1859	0.8349514563	0.3266841783
1860	0.83510767	0.3266313548
1861	0.8352386137	0.3265482259
1862	0.8351482154	0.3265219468
1863	0.8350624603	0.3264739006
1864	0.835420069	0.3264309272
1865	0.8351482154	0.3263764716
1866	0.835273838	0.3263271977
1867	0.8350824134	0.3262868742
1868	0.8350325216	0.3262230645
1869	0.8353044373	0.3261644696
1870	0.8354353809	0.3261194865
1871	0.8354254257	0.3260840467
1872	0.8353549714	0.3260368268
1873	0.8351435573	0.3259995027
1874	0.835224007	0.3259451405
1875	0.8353297036	0.3259077637
1876	0.8353549714	0.3258460758
1877	0.8355211421	0.3258190967
1878	0.8354506957	0.3257940177
1879	0.835773932	0.3257346706
1880	0.8356023477	0.3257001592
1881	0.8355671195	0.325656515
1882	0.835607734	0.3256190062
1883	0.835597785	0.3255795071
1884	0.8356989377	0.3255159594
1885	0.835653753	0.3254357864
1886	0.8356384106	0.3254015842
1887	0.8355173562	0.3253541529
1888	0.8357395805	0.3253076857
1889	0.8357242298	0.3252662067
1890	0.8356438041	0.3251954913
1891	0.8359862011	0.3251352011
1892	0.836021424	0.3250872539
1893	0.8359157487	0.325041541
1894	0.8361072444	0.3249873345
1895	0.8363592351	0.3249509781
1896	0.8364945397	0.3248781911
1897	0.8366210819	0.3248140505
1898	0.8367519816	0.3247686205
1899	0.8366210819	0.324705555
1900	0.8367717345	0.3246662365
1901	0.8369532337	0.3245964841
1902	0.8371558245	0.3245384437
1903	0.8372163389	0.3244765571
1904	0.837296545	0.3244288861
1905	0.8373120329	0.324389356
1906	0.8373472105	0.3243087723
1907	0.8373472105	0.3242868684
1908	0.8374682319	0.3242220302
1909	0.8376947512	0.3241759882
1910	0.8377552564	0.3241144204
1911	0.8377806014	0.3240527334
1912	0.8378468335	0.3239997783
1913	0.8377863173	0.3239218175
1914	0.837805948	0.3238756193
1915	0.8378664569	0.323820593
1916	0.837881997	0.3237783847
1917	0.8380439388	0.3237185579
1918	0.8381044604	0.3236699132
1919	0.8381240545	0.3236190085
1920	0.8381396193	0.3235776115
1921	0.8380087759	0.3235293192
1922	0.8383933166	0.3234677905
1923	0.8383581547	0.3234073114
1924	0.838227281	0.3233458068
1925	0.838514393	0.323268769
1926	0.8386100854	0.3232054525
1927	0.838549549	0.3231633659
1928	0.8387252973	0.3230758142
1929	0.8388053379	0.3230340867
1930	0.8387760661	0.3229947514
1931	0.8388835069	0.3229205509
1932	0.8391549125	0.3228381382
1933	0.8391997821	0.3227920488
1934	0.8390435835	0.3227321175
1935	0.8390533261	0.3226950706
1936	0.8392251816	0.3226215637
1937	0.8393073383	0.32256663
1938	0.8393073383	0.3225479718
1939	0.839428433	0.3224945152
1940	0.8394986983	0.3224316206
1941	0.8392019135	0.3223813985
1942	0.8392527326	0.3223048364
1943	0.8393895349	0.3222567653
1944	0.8396766282	0.3222042581
1945	0.8398425674	0.3221442515
1946	0.8397117597	0.3220752927
1947	0.8398074419	0.3220434961
1948	0.8398582978	0.3220045291
1949	0.8400242204	0.3219579613
1950	0.8399188543	0.3219042455
1951	0.8399188543	0.3219022805
1952	0.8401102062	0.3218433395
1953	0.8402313119	0.3218389346
1954	0.8400048447	0.3217961585
1955	0.8401198874	0.3217431509
1956	0.8400750878	0.3216826443
1957	0.8400750878	0.32166084
1958	0.8401065956	0.3216392926
1959	0.8402821934	0.3215986359
1960	0.8403137397	0.3215099131
1961	0.8406262302	0.3214410014
1962	0.8404954423	0.3214192641
1963	0.8407026045	0.3213536411
1964	0.8407377124	0.3213099411
1965	0.8408430233	0.3212524601
1966	0.8406455324	0.3212201676
1967	0.840706089	0.321205599
1968	0.8407570023	0.3211664052
1969	0.8408175625	0.3211407776
1970	0.840983408	0.3210731534
1971	0.840948315	0.3210244502
1972	0.8409772046	0.3209532951
1973	0.8409772046	0.3209309927
1974	0.8409710031	0.3208922477
1975	0.8410569967	0.3208322573
1976	0.8410439627	0.3207732425
1977	0.8411684577	0.3206986382
1978	0.8410886743	0.3206587105
1979	0.8412895414	0.3206072552
1980	0.8411746897	0.320553092
1981	0.8414168937	0.3205035817
1982	0.841330871	0.3204198996
1983	0.8413722106	0.3203398246
1984	0.8414390406	0.3203157566
1985	0.8415188034	0.3202789492
1986	0.8415442846	0.3202205032
1987	0.8415952518	0.3201713797
1988	0.8418566627	0.3201125447
1989	0.8418215951	0.320083105
1990	0.8417706189	0.320049489
1991	0.8417322835	0.3199910357
1992	0.8417322835	0.3199891874
1993	0.8420287661	0.3199033328
1994	0.8420446975	0.3198539979
1995	0.8421594453	0.3198127404
1996	0.8423697515	0.3197686373
1997	0.8422200018	0.319741513
1998	0.8421307653	0.3196826373
1999	0.842322018	0.3196178807
